-0.8669  	-0.1699  	-0.2470  	-0.3010  	-0.0322  	-0.3932  	0.23453  	-0.0120  	0.37202  	0.65112  	0.64866  	1.21304  	-0.1544  	-0.4194  	-1.1092  	0.36744  	0.31264  	0.62722  	0.49004  	0.70153  	-0.1188  	-0.1201  	0.09155  	0.24464  	-0.3490  	0.13948  	-0.1068  	-0.3139  	-0.5074  	-0.4546  	0.06047  	0.02453  	0.17837  	-0.1195  	0.10148  	-0.0088  	0.08009  	0.05722  	-0.0234  	-0.0194  	0.40601  	0.05132  	-0.0057  	0.22704  	0.11323  	0.02034  	-0.0093  	0.06235  	0.01682  	-0.0096  	-0.0082  	-0.0237  	-0.0154  	0.01068  	-0.0136  	-0.0319  	-0.0335  	-0.0151  	-0.0020  	0.01510  	-0.0122  	-0.0001  	0.08771  	0.00333  	0.18056  	0.00311  	-0.0185  	0.01281  	0.03969  	0.78064  	1.08153  	126.980  	106.504  	
-0.8724  	-0.1335  	-0.2906  	-0.3096  	0.00120  	-0.4043  	0.22329  	0.03571  	0.38564  	0.65893  	0.65918  	1.22020  	-0.1615  	-0.4336  	-1.1637  	0.35902  	0.28582  	0.62651  	0.48946  	0.74343  	-0.1099  	-0.1097  	0.08820  	0.21633  	-0.3464  	0.13976  	-0.0874  	-0.2709  	-0.4851  	-0.4530  	0.04099  	0.00996  	0.18235  	-0.1048  	0.11941  	-0.0319  	0.08613  	0.06122  	-0.0164  	-0.0022  	0.40008  	0.04580  	-0.0197  	0.23652  	0.10127  	0.00803  	-0.0066  	0.06838  	0.01610  	-0.0169  	-0.0123  	-0.0263  	-0.0220  	0.02068  	-0.0143  	-0.0283  	-0.0351  	-0.0196  	-0.0080  	0.02123  	-0.0108  	-0.0020  	0.08534  	0.00598  	0.18056  	0.00311  	-0.0185  	0.01281  	0.03969  	0.78064  	1.08153  	126.980  	106.504  	
-0.9549  	-0.1197  	-0.2571  	-0.3993  	-0.0269  	-0.4472  	0.23630  	0.07274  	0.37850  	0.66450  	0.72391  	1.19745  	-0.1842  	-0.4487  	-1.2061  	0.33439  	0.30306  	0.58972  	0.48131  	0.75579  	-0.0773  	-0.1216  	0.07392  	0.24710  	-0.3623  	0.16100  	-0.1244  	-0.2691  	-0.4965  	-0.4835  	0.03411  	-0.0035  	0.17835  	-0.0980  	0.09092  	-0.0435  	0.09358  	0.05744  	-0.0155  	-0.0166  	0.39570  	0.03416  	-0.0196  	0.24176  	0.09395  	-0.0004  	0.00212  	0.06340  	0.00518  	-0.0280  	-0.0172  	-0.0270  	-0.0184  	0.01469  	-0.0245  	-0.0356  	-0.0330  	-0.0219  	-0.0206  	0.01029  	-0.0065  	-0.0018  	0.08538  	0.01555  	0.18056  	0.00311  	-0.0185  	0.01281  	0.03969  	0.78064  	1.08153  	126.980  	106.504  	
-1.0331  	-0.1206  	-0.2400  	-0.4376  	-0.0337  	-0.5108  	0.21912  	0.10071  	0.38083  	0.73866  	0.77979  	1.20073  	-0.2153  	-0.4745  	-1.2868  	0.33908  	0.29904  	0.59030  	0.50050  	0.75060  	-0.0828  	-0.1196  	0.08360  	0.25952  	-0.4025  	0.16900  	-0.1428  	-0.2705  	-0.5031  	-0.5145  	0.04192  	-0.0047  	0.18868  	-0.0921  	0.05202  	-0.0462  	0.08595  	0.06544  	-0.0053  	-0.0385  	0.40813  	0.02473  	-0.0067  	0.24324  	0.09177  	0.00163  	-0.0012  	0.06273  	-0.0026  	-0.0317  	-0.0345  	-0.0259  	-0.0155  	0.01390  	-0.0256  	-0.0450  	-0.0339  	-0.0198  	-0.0204  	0.01016  	-0.0039  	-0.0032  	0.08404  	0.02033  	0.18056  	0.00311  	-0.0185  	0.01281  	0.03969  	0.78064  	1.08153  	126.980  	106.504  	
-0.9620  	-0.1265  	-0.2237  	-0.3141  	0.00147  	-0.4804  	0.21315  	0.16868  	0.40837  	0.73676  	0.74782  	1.19303  	-0.1958  	-0.3989  	-1.2329  	0.34259  	0.28137  	0.57283  	0.51463  	0.76280  	-0.0666  	-0.0939  	0.08253  	0.29073  	-0.4018  	0.16109  	-0.1304  	-0.2620  	-0.5198  	-0.5047  	0.03250  	0.00406  	0.18758  	-0.1000  	0.09594  	-0.0671  	0.09675  	0.05149  	-0.0160  	-0.0485  	0.39801  	0.04083  	-0.0114  	0.23628  	0.09684  	0.00927  	-0.0100  	0.05821  	0.00046  	-0.0296  	-0.0280  	-0.0246  	-0.0125  	0.01067  	-0.0250  	-0.0416  	-0.0298  	-0.0175  	-0.0105  	0.00807  	-0.0068  	-0.0016  	0.07910  	0.01841  	0.18056  	0.00311  	-0.0185  	0.01281  	0.03969  	0.78064  	1.08153  	126.980  	106.504  	
-0.8476  	-0.0933  	-0.1777  	-0.1632  	0.03244  	-0.4127  	0.18862  	0.22299  	0.42032  	0.70264  	0.68291  	1.22356  	-0.1694  	-0.3140  	-1.1357  	0.35993  	0.28967  	0.55036  	0.51681  	0.76936  	-0.0456  	-0.0942  	0.04782  	0.29610  	-0.3513  	0.15280  	-0.1199  	-0.2633  	-0.5210  	-0.4726  	0.02740  	0.00423  	0.17327  	-0.1092  	0.12354  	-0.0575  	0.11478  	0.04805  	-0.0212  	-0.0613  	0.39696  	0.04966  	-0.0152  	0.22589  	0.09915  	0.01691  	-0.0077  	0.05129  	0.00873  	-0.0296  	-0.0231  	-0.0257  	-0.0140  	0.00893  	-0.0252  	-0.0362  	-0.0250  	-0.0111  	-0.0020  	0.00602  	-0.0126  	0.00102  	0.07252  	0.01400  	0.18056  	0.00311  	-0.0185  	0.01281  	0.03969  	0.78064  	1.08153  	126.980  	106.504  	
-0.6870  	-0.0585  	-0.1378  	-0.0025  	0.09483  	-0.3429  	0.18607  	0.26108  	0.43942  	0.63211  	0.62591  	1.27758  	-0.1343  	-0.2703  	-0.9945  	0.37884  	0.27776  	0.56454  	0.51451  	0.76698  	-0.0379  	-0.1170  	-0.0022  	0.28353  	-0.3160  	0.14073  	-0.1163  	-0.2411  	-0.4774  	-0.4407  	0.01106  	0.00319  	0.18139  	-0.1104  	0.14124  	-0.0554  	0.11048  	0.05366  	-0.0107  	-0.0334  	0.39641  	0.04955  	-0.0285  	0.22899  	0.10093  	0.02201  	-0.0015  	0.04686  	0.01227  	-0.0304  	-0.0191  	-0.0263  	-0.0141  	0.01083  	-0.0233  	-0.0340  	-0.0259  	-0.0109  	0.00060  	0.00968  	-0.0174  	0.00274  	0.06392  	0.01101  	0.18056  	0.00311  	-0.0185  	0.01281  	0.03969  	0.78064  	1.08153  	126.980  	106.504  	
-0.4024  	0.06473  	0.05160  	0.18591  	0.11738  	-0.1581  	0.14777  	0.30227  	0.45894  	0.46202  	0.43266  	1.35473  	-0.0101  	-0.1736  	-0.6265  	0.40247  	0.40050  	0.44396  	0.56806  	0.47644  	0.03677  	-0.3459  	-0.2557  	0.25628  	-0.3666  	0.21254  	-0.0775  	-0.3822  	-0.4091  	-0.4185  	0.15856  	-0.0326  	0.09256  	-0.2847  	0.07363  	-0.0702  	0.01431  	0.06598  	-0.1190  	-0.0557  	0.47513  	0.14919  	-0.1045  	0.31341  	0.04383  	0.04479  	-0.0435  	0.08560  	-0.0087  	-0.0309  	0.01054  	-0.0159  	-0.0178  	0.02727  	-0.0156  	-0.0178  	-0.0368  	-0.0393  	0.00408  	0.02540  	-0.0143  	-0.0023  	0.05494  	0.01351  	0.18056  	0.00311  	-0.0185  	0.01281  	0.03969  	0.78064  	1.08153  	126.980  	106.504  	
-0.3988  	0.06425  	0.09685  	0.24906  	0.16367  	-0.0938  	0.14843  	0.31205  	0.41530  	0.46698  	0.27861  	1.30126  	0.09091  	-0.2344  	-0.5643  	0.38735  	0.47693  	0.34901  	0.61435  	0.25214  	-0.0087  	-0.4838  	-0.4478  	0.15976  	-0.4375  	0.33052  	-0.1572  	-0.3983  	-0.2391  	-0.4428  	0.26598  	-0.0813  	0.00639  	-0.4102  	-0.0522  	-0.0950  	-0.1167  	0.06173  	-0.1908  	-0.1412  	0.57711  	0.23012  	-0.1581  	0.39523  	-0.0120  	0.07276  	-0.0581  	0.11211  	-0.0224  	-0.0448  	0.00524  	-0.0159  	-0.0197  	0.03239  	-0.0110  	-0.0268  	-0.0384  	-0.0398  	-0.0043  	0.02443  	-0.0048  	-0.0171  	0.04213  	0.01107  	0.18056  	0.00311  	-0.0185  	0.01281  	0.03969  	0.78064  	1.08153  	126.980  	106.504  	
-0.1820  	0.14184  	0.18046  	0.34468  	0.23943  	-0.0646  	0.19273  	0.36121  	0.44735  	0.44179  	0.17844  	1.27401  	0.11717  	-0.1718  	-0.4629  	0.40068  	0.51757  	0.29052  	0.62999  	0.14481  	0.05796  	-0.5311  	-0.4893  	0.21187  	-0.4609  	0.32636  	-0.1073  	-0.4816  	-0.2422  	-0.4335  	0.26524  	-0.0815  	0.01526  	-0.4447  	-0.0012  	-0.1283  	-0.1249  	0.08070  	-0.2739  	-0.1755  	0.61503  	0.26096  	-0.1705  	0.42119  	-0.0339  	0.06102  	-0.0601  	0.13015  	-0.0137  	-0.0562  	0.00998  	-0.0163  	-0.0063  	0.03817  	-0.0083  	-0.0252  	-0.0321  	-0.0435  	-0.0005  	0.02286  	-0.0036  	-0.0087  	0.03860  	0.01268  	0.18056  	0.00311  	-0.0185  	0.01281  	0.03969  	0.78064  	1.08153  	126.980  	106.504  	
-0.4339  	0.06614  	0.05762  	0.11418  	0.15273  	-0.2034  	0.18523  	0.24085  	0.39287  	0.48483  	0.38094  	1.24743  	-0.0204  	-0.3894  	-0.6666  	0.37558  	0.46207  	0.36227  	0.61285  	0.24473  	-0.0241  	-0.5054  	-0.4582  	0.17390  	-0.3763  	0.29322  	-0.1037  	-0.4064  	-0.2754  	-0.4351  	0.25025  	-0.0757  	0.00453  	-0.3947  	-0.0255  	-0.0446  	-0.0510  	0.06411  	-0.2104  	-0.1525  	0.56486  	0.25367  	-0.1749  	0.39831  	-0.0100  	0.06083  	-0.0551  	0.09196  	-0.0163  	-0.0479  	0.00188  	-0.0144  	-0.0143  	0.04383  	0.00084  	-0.0339  	-0.0346  	-0.0380  	0.00656  	0.02804  	-0.0124  	-0.0082  	0.05362  	0.01791  	0.18056  	0.00311  	-0.0185  	0.01281  	0.03969  	0.78064  	1.08153  	126.980  	106.504  	
-0.4948  	-0.0195  	-0.0343  	-0.0206  	0.06853  	-0.1831  	0.21607  	0.12004  	0.36577  	0.48756  	0.44947  	1.19491  	-0.1306  	-0.4906  	-0.8079  	0.43142  	0.38513  	0.49227  	0.57821  	0.43043  	-0.0829  	-0.3570  	-0.2257  	0.17550  	-0.3007  	0.21535  	-0.0675  	-0.3805  	-0.3470  	-0.4239  	0.16929  	-0.0161  	0.06163  	-0.2726  	0.04194  	-0.0047  	0.06387  	0.08075  	-0.1532  	-0.1187  	0.52014  	0.14915  	-0.0850  	0.34919  	0.04557  	0.04014  	-0.0371  	0.06753  	-0.0104  	-0.0471  	-6.3642  	-0.0181  	-0.0108  	0.02421  	-0.0076  	-0.0287  	-0.0314  	-0.0281  	0.00054  	0.02032  	-0.0096  	-0.0080  	0.06823  	0.01625  	0.18056  	0.00311  	-0.0185  	0.01281  	0.03969  	0.78064  	1.08153  	126.980  	106.504  	
-0.6123  	-0.0548  	-0.1389  	-0.0787  	0.00909  	-0.2575  	0.25561  	0.05363  	0.39216  	0.53207  	0.46944  	1.18028  	-0.2001  	-0.5161  	-0.9427  	0.50000  	0.33089  	0.64047  	0.49670  	0.67938  	-0.1943  	-0.0906  	0.07814  	0.13917  	-0.2730  	0.13928  	-0.0875  	-0.2669  	-0.4053  	-0.4131  	0.04227  	0.02473  	0.13824  	-0.1225  	0.05678  	0.05413  	0.13743  	0.09318  	-0.0272  	-0.0197  	0.46944  	0.02545  	0.03630  	0.26363  	0.10861  	0.01736  	-0.0030  	0.05773  	0.00558  	-0.0258  	-0.0113  	-0.0194  	-0.0115  	0.01038  	-0.0099  	-0.0303  	-0.0300  	-0.0166  	-0.0060  	0.00847  	-0.0149  	-0.0075  	0.08622  	0.01501  	0.18056  	0.00311  	-0.0185  	0.01281  	0.03969  	0.78064  	1.08153  	126.980  	106.504  	
-0.5959  	-0.0476  	-0.1461  	0.00533  	0.08767  	-0.2841  	0.21992  	0.08383  	0.39128  	0.53172  	0.46287  	1.26074  	-0.1752  	-0.4670  	-0.9209  	0.48273  	0.30913  	0.68364  	0.48163  	0.74192  	-0.1831  	-0.1184  	-0.0028  	0.14820  	-0.3074  	0.14112  	-0.0751  	-0.2304  	-0.4208  	-0.4122  	0.05418  	0.01750  	0.15519  	-0.1247  	0.07004  	0.04039  	0.08559  	0.07125  	-0.0012  	-0.0115  	0.42713  	0.02638  	0.02240  	0.25045  	0.11544  	0.01513  	-0.0059  	0.05859  	0.00133  	-0.0171  	-0.0041  	-0.0240  	-0.0155  	0.00060  	-0.0116  	-0.0315  	-0.0258  	-0.0135  	-0.0081  	0.00803  	-0.0214  	-0.0101  	0.08231  	0.01264  	0.18056  	0.00311  	-0.0185  	0.01281  	0.03969  	0.78064  	1.08153  	126.980  	106.504  	
-0.4565  	-0.0312  	-0.1011  	0.21790  	0.27095  	-0.2168  	0.26640  	0.14336  	0.42605  	0.49665  	0.51251  	1.37261  	-0.1080  	-0.3386  	-0.7453  	0.49718  	0.27953  	0.67307  	0.46395  	0.81084  	-0.1268  	-0.1322  	-0.1145  	0.22508  	-0.3661  	0.15249  	-0.1261  	-0.1762  	-0.4230  	-0.4186  	0.04215  	0.01488  	0.23325  	-0.1111  	0.17831  	-0.0079  	0.05265  	0.04194  	-0.0222  	0.02915  	0.38867  	0.05741  	-0.0024  	0.22280  	0.11811  	0.01759  	0.00878  	0.04180  	0.01957  	-0.0220  	-0.0008  	-0.0242  	-0.0189  	-0.0007  	-0.0170  	-0.0313  	-0.0279  	-0.0148  	-0.0068  	0.00307  	-0.0229  	-0.0199  	0.07638  	-0.0037  	0.18056  	0.00311  	-0.0185  	0.01281  	0.03969  	0.78064  	1.08153  	126.980  	106.504  	
-0.1954  	0.00519  	0.00316  	0.58014  	0.44494  	0.02670  	0.27652  	0.20018  	0.45127  	0.48724  	0.27146  	1.48523  	0.02268  	-0.1029  	-0.5837  	0.59797  	0.26225  	0.67597  	0.40957  	0.85145  	-0.1881  	-0.1124  	-0.1632  	0.20314  	-0.2823  	0.11787  	-0.1968  	-0.1031  	-0.3343  	-0.3677  	0.01647  	0.01037  	0.19980  	-0.1003  	0.17615  	-0.0288  	-0.0233  	0.01831  	0.01295  	0.04456  	0.37720  	0.04725  	0.01614  	0.23268  	0.10222  	0.02338  	-0.0127  	0.06369  	0.02642  	-0.0266  	0.00120  	-0.0270  	-0.0154  	0.00241  	-0.0109  	-0.0303  	-0.0239  	-0.0137  	-0.0027  	0.00499  	-0.0319  	-0.0172  	0.08020  	0.01162  	0.18056  	0.00311  	-0.0185  	0.01281  	0.03969  	0.78064  	1.08153  	126.980  	106.504  	
-0.1061  	0.10125  	0.00289  	0.74817  	0.46932  	0.06304  	0.28668  	0.27109  	0.46314  	0.45011  	0.10278  	1.35707  	0.06945  	0.11566  	-0.4273  	0.53480  	0.26094  	0.57537  	0.43741  	0.78993  	-0.2044  	-0.0485  	-0.2366  	0.19866  	-0.1772  	0.07685  	-0.0489  	-0.1668  	-0.2953  	-0.2449  	-0.0304  	0.00598  	0.19878  	-0.0916  	0.22756  	-0.0408  	0.00977  	0.02404  	0.02036  	0.02729  	0.32709  	0.03659  	0.01220  	0.23811  	0.10908  	0.01807  	-0.0115  	0.05887  	0.04059  	-0.0331  	0.00596  	-0.0303  	-0.0182  	0.00085  	-0.0200  	-0.0232  	-0.0335  	-0.0155  	-0.0125  	0.00635  	-0.0260  	-0.0136  	0.08570  	0.00752  	0.18056  	0.00311  	-0.0185  	0.01281  	0.03969  	0.78064  	1.08153  	126.980  	106.504  	
-0.0813  	0.13549  	-0.0225  	0.82305  	0.47822  	0.14367  	0.27740  	0.28596  	0.46377  	0.46409  	0.08677  	1.40441  	0.06303  	0.17419  	-0.3472  	0.53929  	0.25970  	0.53660  	0.47425  	0.69692  	-0.1491  	0.05201  	-0.1450  	0.21174  	-0.1102  	0.06646  	0.07541  	-0.2815  	-0.3499  	-0.2482  	-0.0334  	0.00884  	0.16441  	-0.0932  	0.23387  	-0.0508  	0.05116  	0.04803  	0.00151  	0.01795  	0.32639  	0.03700  	0.01032  	0.23715  	0.10701  	0.01564  	-0.0161  	0.06507  	0.03304  	-0.0356  	-0.0109  	-0.0299  	-0.0170  	-0.0030  	-0.0277  	-0.0224  	-0.0339  	-0.0125  	-0.0094  	0.00029  	-0.0179  	-0.0111  	0.08554  	0.00526  	0.18056  	0.00311  	-0.0185  	0.01281  	0.03969  	0.78064  	1.08153  	126.980  	106.504  	
-0.3180  	0.00999  	-0.0903  	0.61214  	0.39048  	-0.0958  	0.32461  	0.19999  	0.43509  	0.48950  	0.21883  	1.42569  	0.00653  	0.02991  	-0.4705  	0.56190  	0.26724  	0.60464  	0.44809  	0.69850  	-0.0915  	-0.0416  	-0.1758  	0.25144  	-0.1889  	0.07471  	-0.0213  	-0.2651  	-0.3818  	-0.3275  	-0.0108  	0.00437  	0.19075  	-0.1029  	0.26379  	-0.0522  	0.08166  	0.04529  	-0.0139  	0.06314  	0.32934  	0.04091  	-0.0061  	0.26536  	0.10605  	0.02638  	-0.0206  	0.06597  	0.02302  	-0.0139  	0.00177  	-0.0262  	-0.0192  	0.00243  	-0.0170  	-0.0156  	-0.0300  	-0.0145  	-0.0090  	0.00661  	-0.0173  	-0.0061  	0.06810  	0.01217  	0.18056  	0.00311  	-0.0185  	0.01281  	0.03969  	0.78064  	1.08153  	126.980  	106.504  	
